transaction_id,timestamp,hour,sender_upi_id,sender_name,receiver_upi_id,receiver_name,amount,transaction_type,device_id,location_city,latitude,longitude,network_type,device_trust_score,failed_pin_attempts,sender_account_age_days,is_new_payee,time_since_last_txn_sec,distance_from_last_txn_km,travel_speed_kmh,amount_to_user_avg_ratio,user_historical_txns,is_fraud,fraud_type
TXN_UPI_202608008399,2026-08-10 13:49:43,13,gaurav.nair238@okaxis,Gaurav Nair,zomato.pay@razorpay,Zomato Online,756.58,QR_SCAN,DEV_IND_00056_OnePlus11,Mumbai,19.04,72.8491,5G,0.97,0,1381,1,41938.0,5.31,0.46,1.681,14,0,NONE
TXN_UPI_202608008400,2026-08-10 13:50:05,13,shreya.reddy443@barodampay,Shreya Reddy,uber.rides@razorpay,Uber India,857.73,P2M,DEV_IND_00229_SM-S918B,Delhi,28.658,77.1978,5G,0.86,0,1619,0,24681.0,0.97,0.14,1.144,14,0,NONE
TXN_UPI_202608008401,2026-08-10 13:53:00,13,ritika.kumar681@oksbi,Ritika Kumar,varun.rao170@okhdfcbank,Varun Rao,706.04,P2P,DEV_IND_00535_RedmiNote12,Ahmedabad,23.0378,72.5788,5G,0.9,0,635,0,25621.0,7.41,1.04,0.941,13,0,NONE
TXN_UPI_202608008402,2026-08-10 13:55:30,13,aditya.iyer248@okaxis,Aditya Iyer,rohan.nair865@barodampay,Rohan Nair,869.55,P2P,DEV_IND_00762_RedmiNote12,Chennai,13.0621,80.2542,4G,0.93,0,1691,0,48457.0,4.16,0.31,1.159,11,0,NONE
TXN_UPI_202608008403,2026-08-10 13:57:57,13,meera.kulkarni657@oksbi,Meera Kulkarni,zomato.pay@hdfcbank,Zomato Online,910.21,P2M,DEV_IND_00231_OnePlus11,Jaipur,26.9177,75.8214,WIFI,0.91,0,1207,0,34881.0,7.53,0.78,2.023,15,0,NONE
TXN_UPI_202608008404,2026-08-10 13:59:54,13,rahul.sharma948@apl,Rahul Sharma,swiggy.orders@hdfcbank,Swiggy Delivery,756.26,P2M,DEV_IND_00120_RedmiNote12,Chennai,13.1202,80.2514,5G,0.99,0,401,0,28799.0,3.49,0.44,0.303,10,0,NONE
TXN_UPI_202608008405,2026-08-10 14:02:19,14,vikram.patel574@apl,Vikram Patel,chaipoint.pos@icici,Chai Point Express,99.56,BILL_PAY,DEV_IND_00634_OnePlus11,Delhi,28.6631,77.1845,WIFI,0.97,0,389,0,75351.0,6.33,0.3,0.02,12,0,NONE
TXN_UPI_202608008406,2026-08-10 14:05:00,14,ritika.kumar401@okhdfcbank,Ritika Kumar,tatapower.bill@icici,Tata Power Electricity,2997.75,P2M,DEV_IND_00055_RedmiNote12,Mumbai,19.0323,72.9163,5G,0.9,0,1788,0,23996.0,10.71,1.61,2.498,10,0,NONE
TXN_UPI_202608008407,2026-08-10 14:05:35,14,priya.gupta382@okaxis,Priya Gupta,flipkart.pay@bharatpe,Flipkart Payments,2218.78,P2M,DEV_IND_00061_Pixel8,Pune,18.531,73.8292,WIFI,0.89,0,173,1,89046.0,5.31,0.21,0.444,10,0,NONE
TXN_UPI_202608008408,2026-08-10 14:07:08,14,ananya.aggarwal412@apl,Ananya Aggarwal,vikram.patel923@barodampay,Vikram Patel,331.48,P2P,DEV_IND_00785_OnePlus11,Kochi,9.9463,76.2827,4G,0.9,0,351,0,64689.0,7.38,0.41,1.326,14,0,NONE
TXN_UPI_202608008409,2026-08-10 14:08:42,14,meera.kulkarni17@okhdfcbank,Meera Kulkarni,blinkit.retail@hdfcbank,Blinkit Express,990.78,P2M,DEV_IND_00531_Pixel8,Jaipur,26.8645,75.7803,4G,0.94,0,1386,0,6215.0,9.33,5.41,1.321,14,0,NONE
TXN_UPI_202608008410,2026-08-10 14:09:30,14,pooja.joshi698@ybl,Pooja Joshi,indianoil.fuel@paytmqr,Indian Oil Petrol,706.95,P2M,DEV_IND_00157_OnePlus11,Kochi,9.9048,76.2822,WIFI,0.87,0,1406,0,78556.0,1.48,0.07,0.943,13,0,NONE
TXN_UPI_202608008411,2026-08-10 14:11:29,14,meera.kulkarni650@okaxis,Meera Kulkarni,deepika.kulkarni279@okhdfcbank,Deepika Kulkarni,4987.98,P2P,"DEV_IND_00111_iPhone15,2",Hyderabad,17.3559,78.466,WIFI,0.87,0,571,0,17335.0,9.28,1.93,0.998,17,0,NONE
TXN_UPI_202608008412,2026-08-10 14:11:55,14,pooja.verma894@ybl,Pooja Verma,croma.retail@icici,Croma Electronics,12281.09,P2M,DEV_IND_00367_SM-S918B,Pune,18.5368,73.8904,4G,0.95,0,55,1,104061.0,4.68,0.16,16.375,5,0,NONE
TXN_UPI_202608008413,2026-08-10 14:14:05,14,vikram.bose673@apl,Vikram Bose,flipkart.pay@bharatpe,Flipkart Payments,8678.34,BILL_PAY,DEV_IND_00304_OnePlus11,Chennai,13.0741,80.2228,4G,0.96,0,1501,0,246948.0,6.93,0.1,19.285,12,0,NONE
TXN_UPI_202608008414,2026-08-10 14:14:23,14,harsh.bose484@ibl,Harsh Bose,reliance.retail@hdfcbank,Reliance Smart Bazaar,3715.25,P2M,DEV_IND_00384_OnePlus11,Chandigarh,30.7308,76.7978,WIFI,0.99,0,1235,0,3723.0,2.42,2.34,0.743,8,0,NONE
TXN_UPI_202608008415,2026-08-10 14:15:12,14,ritika.aggarwal19@oksbi,Ritika Aggarwal,amazon.pay@paytmqr,Amazon India,2148.71,P2M,DEV_IND_00565_OnePlus11,Bengaluru,12.9638,77.6308,WIFI,0.98,0,1388,1,53443.0,7.97,0.54,0.43,11,0,NONE
TXN_UPI_202608008416,2026-08-10 14:17:26,14,ritika.kumar400@ybl,Ritika Kumar,amazon.pay@razorpay,Amazon India,12571.79,QR_SCAN,DEV_IND_00175_Pixel8,Lucknow,26.816,80.9248,5G,0.91,0,1116,1,117938.0,1.88,0.06,16.762,12,0,NONE
TXN_UPI_202608008417,2026-08-10 14:18:33,14,amit.iyer960@okhdfcbank,Amit Iyer,vikram.bose39@paytm,Vikram Bose,787.61,P2P,DEV_IND_00302_Pixel8,Kolkata,22.6095,88.4138,4G,0.92,0,612,0,160436.0,9.03,0.2,0.656,10,0,NONE
TXN_UPI_202608008418,2026-08-10 14:19:47,14,sunita.saxena469@okaxis,Sunita Saxena,makemytrip.travel@icici,MakeMyTrip Flight,14081.45,P2M,DEV_IND_00653_RedmiNote12,Lucknow,26.8738,80.9934,WIFI,0.93,0,995,0,32793.0,8.05,0.88,11.735,6,0,NONE
TXN_UPI_202608008419,2026-08-10 14:20:02,14,deepika.gupta246@paytm,Deepika Gupta,swiggy.orders@razorpay,Swiggy Delivery,851.53,BILL_PAY,DEV_IND_00101_Pixel8,Delhi,28.6046,77.225,4G,0.98,0,1507,0,46652.0,5.43,0.42,1.892,11,0,NONE
TXN_UPI_202608008420,2026-08-10 14:21:31,14,ritika.kumar339@barodampay,Ritika Kumar,reliance.retail@icici,Reliance Smart Bazaar,4480.5,P2M,DEV_IND_00475_Pixel8,Pune,18.5104,73.8738,5G,0.88,0,583,1,29886.0,6.35,0.76,9.957,6,0,NONE
TXN_UPI_202608008421,2026-08-10 14:24:17,14,varun.iyer780@ibl,Varun Iyer,apollo.meds@hdfcbank,Apollo Pharmacy,96.97,QR_SCAN,DEV_IND_00382_SM-S918B,Kolkata,22.5972,88.3858,4G,0.89,0,1660,1,138558.0,2.53,0.07,0.081,12,0,NONE
TXN_UPI_202608008422,2026-08-10 14:25:55,14,simran.joshi369@paytm,Simran Joshi,makemytrip.travel@paytmqr,MakeMyTrip Flight,14652.29,P2M,DEV_IND_00057_Pixel8,Chandigarh,30.7584,76.7926,WIFI,0.9,0,1073,1,52021.0,0.65,0.04,12.21,10,0,NONE
TXN_UPI_202608008423,2026-08-10 14:26:49,14,tanvi.joshi86@okicici,Tanvi Joshi,rohan.pandey512@paytm,Rohan Pandey,1237.22,P2P,DEV_IND_00137_RedmiNote12,Ahmedabad,23.0384,72.5648,4G,0.94,0,1630,0,25911.0,4.08,0.57,1.65,15,0,NONE
TXN_UPI_202608008424,2026-08-10 14:28:12,14,neha.saxena548@okhdfcbank,Neha Saxena,flipkart.pay@bharatpe,Flipkart Payments,13824.04,QR_SCAN,DEV_IND_00313_Pixel8,Ahmedabad,23.0486,72.5407,5G,0.87,0,1111,0,16714.0,6.05,1.3,2.765,16,0,NONE
TXN_UPI_202608008425,2026-08-10 14:29:47,14,ananya.aggarwal149@ybl,Ananya Aggarwal,reliance.retail@razorpay,Reliance Smart Bazaar,580.33,QR_SCAN,DEV_IND_00485_RedmiNote12,Bengaluru,13.008,77.6039,5G,0.94,0,1529,0,33555.0,3.15,0.34,0.484,11,0,NONE
TXN_UPI_202608008426,2026-08-10 14:30:44,14,shreya.reddy840@ibl,Shreya Reddy,indianoil.fuel@hdfcbank,Indian Oil Petrol,730.99,P2M,DEV_IND_00649_RedmiNote12,Kolkata,22.55,88.3146,5G,0.92,0,1505,0,90782.0,7.31,0.29,2.924,11,0,NONE
TXN_UPI_202608008427,2026-08-10 14:32:40,14,varun.iyer159@ibl,Varun Iyer,flipkart.pay@icici,Flipkart Payments,8130.11,QR_SCAN,"DEV_IND_00142_iPhone15,2",Hyderabad,17.3412,78.5329,4G,0.87,0,1117,0,7250.0,9.78,4.86,6.775,20,0,NONE
TXN_UPI_202608008428,2026-08-10 14:34:21,14,ananya.kumar62@okaxis,Ananya Kumar,uber.rides@razorpay,Uber India,1412.18,P2M,DEV_IND_00335_SM-S918B,Chennai,13.0576,80.2255,4G,0.97,0,802,0,106037.0,8.8,0.3,0.282,13,0,NONE
TXN_UPI_202608008429,2026-08-10 14:36:03,14,rajesh.sharma124@oksbi,Rajesh Sharma,zomato.pay@sbi,Zomato Online,1081.61,QR_SCAN,"DEV_IND_00020_iPhone15,2",Kolkata,22.5396,88.3172,WIFI,0.97,0,1829,0,10558.0,6.84,2.33,1.442,14,0,NONE
TXN_UPI_202608008430,2026-08-10 14:36:24,14,harsh.patel810@ibl,Harsh Patel,flipkart.pay@bharatpe,Flipkart Payments,16413.27,P2M,DEV_IND_00474_RedmiNote12,Kochi,9.9437,76.2186,5G,0.9,0,765,0,255810.0,3.86,0.05,13.678,12,0,NONE
TXN_UPI_202608008431,2026-08-10 14:37:10,14,shreya.reddy26@apl,Shreya Reddy,arjun.deshmukh519@okhdfcbank,Arjun Deshmukh,2537.66,P2P,DEV_IND_00349_SM-S918B,Mumbai,19.099,72.9166,WIFI,0.92,0,1119,1,20853.0,10.45,1.8,1.015,9,0,NONE
TXN_UPI_202608008432,2026-08-10 14:39:46,14,gaurav.pandey476@ybl,Gaurav Pandey,apollo.meds@icici,Apollo Pharmacy,1930.73,P2M,DEV_IND_00386_SM-S918B,Hyderabad,17.4312,78.4973,4G,0.91,0,1097,0,140483.0,2.83,0.07,1.609,11,0,NONE
TXN_UPI_202608008433,2026-08-10 14:41:10,14,rahul.sharma719@paytm,Rahul Sharma,nighttransact952@apl,Midnight Shadow Account,58447.05,P2P,DEV_IND_00600_OnePlus11,Chandigarh,30.7431,76.7768,4G,0.59,0,126,1,5261.0,2.81,1.92,48.706,14,1,LATE_NIGHT_DORMANT_SPIKE
TXN_UPI_202608008434,2026-08-10 14:41:43,14,rajesh.sharma326@oksbi,Rajesh Sharma,blinkit.retail@icici,Blinkit Express,1595.84,QR_SCAN,DEV_IND_00440_SM-S918B,Chandigarh,30.7011,76.8102,5G,0.85,0,1548,1,129262.0,438.79,12.22,0.319,10,0,NONE
TXN_UPI_202608008435,2026-08-10 14:43:25,14,shreya.reddy135@ybl,Shreya Reddy,makemytrip.travel@icici,MakeMyTrip Flight,48476.47,P2M,DEV_IND_00469_Pixel8,Mumbai,19.083,72.8497,4G,0.91,0,1959,1,8822.0,4.58,1.87,40.397,15,0,NONE
TXN_UPI_202608008436,2026-08-10 14:45:13,14,harsh.bose830@ybl,Harsh Bose,mulelayer37@ibl,Layering Mule Hub,33272.16,P2P,DEV_EMULATOR_7663,Pune,18.5203,73.8606,VPN_SUSPICIOUS,0.07,2,4,1,153416.0,1388.3,32.58,27.727,8,1,MULE_FANOUT_SUSPICIOUS_VPN
TXN_UPI_202608008437,2026-08-10 14:47:07,14,ananya.aggarwal412@apl,Ananya Aggarwal,pooja.verma348@oksbi,Pooja Verma,179.38,P2P,DEV_IND_00785_OnePlus11,Kochi,9.9242,76.3061,5G,0.9,0,351,0,2399.0,3.55,5.33,0.718,15,0,NONE
TXN_UPI_202608008438,2026-08-10 14:47:51,14,priya.kulkarni589@okicici,Priya Kulkarni,blinkit.retail@razorpay,Blinkit Express,1315.07,BILL_PAY,"DEV_IND_00631_iPhone15,2",Lucknow,26.8053,80.9642,4G,0.85,0,776,0,63354.0,2.71,0.15,1.753,17,0,NONE
TXN_UPI_202608008439,2026-08-10 14:48:24,14,akanksha.reddy862@apl,Akanksha Reddy,vikram.bose767@okicici,Vikram Bose,551.89,P2P,DEV_IND_00149_OnePlus11,Chennai,13.0443,80.2839,5G,0.88,0,1618,0,39402.0,5.41,0.49,1.226,13,0,NONE
TXN_UPI_202608008440,2026-08-10 14:49:57,14,manish.patel911@ybl,Manish Patel,shreya.mishra757@ibl,Shreya Mishra,10.0,P2P,DEV_IND_00794_OnePlus11,Pune,18.5599,73.9047,4G,0.87,0,1998,1,15509.0,8.77,2.03,0.008,8,0,NONE
TXN_UPI_202608008441,2026-08-10 14:52:27,14,meera.gupta938@okhdfcbank,Meera Gupta,nikhil.singh673@ybl,Nikhil Singh,4804.18,P2P,"DEV_IND_00561_iPhone15,2",Delhi,28.6315,77.2363,4G,0.98,0,1740,1,25110.0,7.33,1.05,1.922,14,0,NONE
TXN_UPI_202608008442,2026-08-10 14:54:56,14,kavita.reddy556@okicici,Kavita Reddy,divya.aggarwal384@ibl,Divya Aggarwal,853.61,P2P,DEV_IND_00009_OnePlus11,Kochi,9.9771,76.2409,4G,0.99,0,531,0,63462.0,10.05,0.57,1.897,12,0,NONE
TXN_UPI_202608008443,2026-08-10 14:56:38,14,karan.nair774@okhdfcbank,Karan Nair,sanjay.chopra466@ybl,Sanjay Chopra,248.83,P2P,DEV_IND_00616_OnePlus11,Chandigarh,30.7507,76.7535,5G,0.86,0,344,0,38612.0,4.22,0.39,0.995,15,0,NONE
TXN_UPI_202608008444,2026-08-10 14:57:05,14,vikram.patel456@apl,Vikram Patel,nighttransact585@apl,Midnight Shadow Account,89954.45,P2P,"DEV_IND_00094_iPhone15,2",Kochi,9.9299,76.2699,4G,0.44,0,1243,1,39604.0,2.44,0.22,119.939,10,1,LATE_NIGHT_DORMANT_SPIKE
TXN_UPI_202608008445,2026-08-10 14:59:34,14,akanksha.reddy990@barodampay,Akanksha Reddy,airtel.bills@razorpay,Airtel Postpaid,1250.16,P2M,DEV_IND_00689_OnePlus11,Mumbai,19.1238,72.847,5G,0.92,0,1766,0,21038.0,6.66,1.14,1.042,11,0,NONE
TXN_UPI_202608008446,2026-08-10 15:01:34,15,divya.aggarwal763@okhdfcbank,Divya Aggarwal,indianoil.fuel@hdfcbank,Indian Oil Petrol,3049.42,P2M,DEV_IND_00405_SM-S918B,Chandigarh,30.7703,76.8195,5G,0.91,0,1568,0,24113.0,9.34,1.39,6.776,9,0,NONE
TXN_UPI_202608008447,2026-08-10 15:03:25,15,akanksha.reddy705@ybl,Akanksha Reddy,naveen.singh163@okaxis,Naveen Singh,5621.5,P2P,DEV_IND_00209_SM-S918B,Lucknow,26.8932,80.9537,5G,0.9,0,137,0,51084.0,10.53,0.74,1.124,12,0,NONE
TXN_UPI_202608008448,2026-08-10 15:04:59,15,akanksha.reddy984@apl,Akanksha Reddy,chaipoint.pos@hdfcbank,Chai Point Express,169.68,P2M,"DEV_IND_00629_iPhone15,2",Kolkata,22.6166,88.3953,5G,0.86,0,761,1,29651.0,8.78,1.07,0.377,15,0,NONE
TXN_UPI_202608008449,2026-08-10 15:05:15,15,deepika.kulkarni478@okaxis,Deepika Kulkarni,zomato.pay@paytmqr,Zomato Online,1193.43,QR_SCAN,DEV_IND_00371_RedmiNote12,Delhi,28.6517,77.1887,5G,0.9,0,307,0,53284.0,3.19,0.22,1.591,8,0,NONE
TXN_UPI_202608008450,2026-08-10 15:07:53,15,sunita.mehta196@apl,Sunita Mehta,flipkart.pay@paytmqr,Flipkart Payments,11363.25,P2M,DEV_IND_00083_RedmiNote12,Mumbai,19.1055,72.9117,5G,0.9,0,562,0,69183.0,7.91,0.41,9.469,5,0,NONE
TXN_UPI_202608008451,2026-08-10 15:09:27,15,priya.kulkarni125@apl,Priya Kulkarni,flipkart.pay@bharatpe,Flipkart Payments,3737.56,P2M,DEV_IND_00571_OnePlus11,Pune,18.4877,73.8179,4G,0.85,0,932,1,12836.0,6.03,1.69,14.95,12,0,NONE
TXN_UPI_202608008452,2026-08-10 15:09:45,15,ritika.aggarwal403@barodampay,Ritika Aggarwal,makemytrip.travel@paytmqr,MakeMyTrip Flight,46022.41,P2M,DEV_IND_00205_SM-S918B,Ahmedabad,23.0431,72.5271,WIFI,0.91,0,1218,1,16223.0,6.79,1.51,18.409,12,0,NONE
TXN_UPI_202608008453,2026-08-10 15:10:17,15,divya.aggarwal280@okicici,Divya Aggarwal,sunita.saxena341@ibl,Sunita Saxena,66.06,P2P,"DEV_IND_00045_iPhone15,2",Delhi,28.6004,77.2216,4G,0.89,0,1852,1,15971.0,2.5,0.56,0.264,10,0,NONE
TXN_UPI_202608008454,2026-08-10 15:13:15,15,divya.aggarwal953@oksbi,Divya Aggarwal,airtel.bills@bharatpe,Airtel Postpaid,1077.11,QR_SCAN,DEV_IND_00765_SM-S918B,Kolkata,22.5354,88.3742,WIFI,0.97,0,742,1,139659.0,9.95,0.26,0.898,10,0,NONE
TXN_UPI_202608008455,2026-08-10 15:15:37,15,kavita.mishra780@paytm,Kavita Mishra,airtel.bills@razorpay,Airtel Postpaid,1477.18,P2M,"DEV_IND_00219_iPhone15,2",Kochi,9.9301,76.2593,4G,0.89,0,1635,1,16475.0,6.13,1.34,1.231,16,0,NONE
TXN_UPI_202608008456,2026-08-10 15:16:00,15,neha.mehta856@paytm,Neha Mehta,makemytrip.travel@razorpay,MakeMyTrip Flight,30851.04,P2M,DEV_IND_00463_OnePlus11,Kochi,9.9209,76.2688,4G,0.87,0,1457,0,67674.0,5.97,0.32,12.34,13,0,NONE
TXN_UPI_202608008457,2026-08-10 15:18:16,15,kavita.reddy318@paytm,Kavita Reddy,rahul.chopra200@okicici,Rahul Chopra,266.03,P2P,DEV_IND_00369_RedmiNote12,Chennai,13.1276,80.2407,4G,0.89,0,1039,0,40583.0,7.22,0.64,0.591,10,0,NONE
TXN_UPI_202608008458,2026-08-10 15:19:51,15,shreya.mishra665@barodampay,Shreya Mishra,harsh.bose663@apl,Harsh Bose,644.77,P2P,DEV_IND_00259_SM-S918B,Lucknow,26.8033,80.9561,4G,0.97,0,402,0,132465.0,7.49,0.2,1.433,11,0,NONE
TXN_UPI_202608008459,2026-08-10 15:20:26,15,arjun.singh176@ybl,Arjun Singh,airtel.bills@paytmqr,Airtel Postpaid,739.48,BILL_PAY,DEV_IND_00008_SM-S918B,Kolkata,22.6001,88.3521,4G,0.94,0,757,1,25752.0,1.42,0.2,1.643,11,0,NONE
TXN_UPI_202608008460,2026-08-10 15:22:10,15,naveen.deshmukh658@okicici,Naveen Deshmukh,sunita.mehta315@oksbi,Sunita Mehta,1392.99,P2P,DEV_IND_00378_RedmiNote12,Chennai,13.0898,80.3081,4G,0.96,0,525,1,67162.0,8.49,0.46,1.857,12,0,NONE
TXN_UPI_202608008461,2026-08-10 15:24:24,15,arjun.singh367@okhdfcbank,Arjun Singh,indianoil.fuel@razorpay,Indian Oil Petrol,3139.72,QR_SCAN,DEV_IND_00608_OnePlus11,Hyderabad,17.3483,78.5248,4G,0.9,0,1839,1,131523.0,6.83,0.19,6.977,6,0,NONE
TXN_UPI_202608008462,2026-08-10 15:25:48,15,priya.kulkarni65@okicici,Priya Kulkarni,flipkart.pay@bharatpe,Flipkart Payments,11529.12,QR_SCAN,DEV_IND_00691_Pixel8,Jaipur,26.9019,75.8264,WIFI,0.85,0,1666,0,92490.0,1.81,0.07,9.608,11,0,NONE
TXN_UPI_202608008463,2026-08-10 15:27:58,15,rohan.nair129@paytm,Rohan Nair,deepika.kulkarni893@okaxis,Deepika Kulkarni,3813.85,P2P,DEV_IND_00396_RedmiNote12,Bengaluru,12.9567,77.5476,WIFI,0.91,0,794,0,72008.0,9.35,0.47,0.763,10,0,NONE
TXN_UPI_202608008464,2026-08-10 15:28:27,15,amit.rao142@ibl,Amit Rao,reliance.retail@paytmqr,Reliance Smart Bazaar,986.78,P2M,DEV_IND_00212_RedmiNote12,Lucknow,26.8061,80.9079,5G,0.94,0,1481,0,18441.0,11.16,2.18,3.947,11,0,NONE
TXN_UPI_202608008465,2026-08-10 15:30:51,15,ananya.kumar782@okicici,Ananya Kumar,airtel.bills@bharatpe,Airtel Postpaid,542.88,P2M,DEV_IND_00155_RedmiNote12,Hyderabad,17.3401,78.5321,WIFI,0.99,0,1791,0,71398.0,9.48,0.48,0.109,11,0,NONE
TXN_UPI_202608008466,2026-08-10 15:33:18,15,akanksha.reddy173@barodampay,Akanksha Reddy,priya.kulkarni477@barodampay,Priya Kulkarni,2001.52,P2P,"DEV_IND_00389_iPhone15,2",Kolkata,22.5677,88.3667,4G,0.96,0,1176,0,178951.0,5.04,0.1,1.668,8,0,NONE
TXN_UPI_202608008467,2026-08-10 15:33:33,15,deepika.gupta246@paytm,Deepika Gupta,sneha.mehta754@okhdfcbank,Sneha Mehta,738.53,P2P,DEV_IND_00101_Pixel8,Delhi,28.5701,77.2116,5G,0.98,0,1507,0,4411.0,4.05,3.31,1.641,12,0,NONE
TXN_UPI_202608008468,2026-08-10 15:34:31,15,manish.patel556@barodampay,Manish Patel,croma.retail@bharatpe,Croma Electronics,14193.82,QR_SCAN,"DEV_IND_00614_iPhone15,2",Mumbai,19.0269,72.877,4G,0.97,0,1313,0,95965.0,8.1,0.3,56.775,10,0,NONE
TXN_UPI_202608008469,2026-08-10 15:35:43,15,kavita.reddy318@paytm,Kavita Reddy,tatapower.bill@hdfcbank,Tata Power Electricity,1567.28,P2M,DEV_IND_00369_RedmiNote12,Chennai,13.0389,80.3005,4G,0.89,0,1039,0,1047.0,11.8,40.56,3.483,11,0,NONE
TXN_UPI_202608008470,2026-08-10 15:38:18,15,sanjay.chopra807@okhdfcbank,Sanjay Chopra,chaipoint.pos@bharatpe,Chai Point Express,58.51,P2M,DEV_IND_00070_Pixel8,Pune,18.5107,73.808,5G,0.92,0,478,0,70839.0,4.6,0.23,0.13,9,0,NONE
TXN_UPI_202608008471,2026-08-10 15:39:07,15,rahul.chopra880@paytm,Rahul Chopra,airtel.bills@sbi,Airtel Postpaid,551.72,P2M,DEV_IND_00090_Pixel8,Chandigarh,30.7268,76.8292,5G,0.96,0,1259,0,155121.0,4.66,0.11,2.207,8,0,NONE
TXN_UPI_202608008472,2026-08-10 15:42:04,15,rahul.chopra931@okhdfcbank,Rahul Chopra,reliance.retail@razorpay,Reliance Smart Bazaar,3525.64,P2M,DEV_IND_00630_Pixel8,Hyderabad,17.4171,78.5023,4G,0.94,0,680,1,12182.0,3.22,0.95,2.938,15,0,NONE
TXN_UPI_202608008473,2026-08-10 15:43:19,15,ananya.aggarwal14@oksbi,Ananya Aggarwal,tatapower.bill@hdfcbank,Tata Power Electricity,1387.5,QR_SCAN,"DEV_IND_00545_iPhone15,2",Ahmedabad,23.0664,72.5753,5G,0.93,0,590,0,70603.0,4.87,0.25,3.083,11,0,NONE
TXN_UPI_202608008474,2026-08-10 15:44:25,15,priya.gupta802@ibl,Priya Gupta,zomato.pay@sbi,Zomato Online,598.37,BILL_PAY,DEV_IND_00361_RedmiNote12,Kolkata,22.5572,88.3154,4G,0.92,0,90,0,108113.0,4.87,0.16,0.12,8,0,NONE
TXN_UPI_202608008475,2026-08-10 15:45:49,15,varun.rao39@okicici,Varun Rao,amazon.pay@razorpay,Amazon India,2745.74,QR_SCAN,DEV_IND_00712_OnePlus11,Mumbai,19.0454,72.8286,4G,0.97,0,1388,0,167297.0,6.59,0.14,3.661,9,0,NONE
TXN_UPI_202608008476,2026-08-10 15:48:33,15,rahul.chopra512@paytm,Rahul Chopra,simran.verma741@ybl,Simran Verma,3961.99,P2P,"DEV_IND_00690_iPhone15,2",Bengaluru,13.0168,77.5906,4G,0.96,0,1595,1,33926.0,8.63,0.92,1.585,12,0,NONE
TXN_UPI_202608008477,2026-08-10 15:51:28,15,sneha.mehta542@okhdfcbank,Sneha Mehta,airtel.bills@sbi,Airtel Postpaid,1134.3,QR_SCAN,DEV_IND_00663_OnePlus11,Mumbai,19.1099,72.8663,4G,0.91,0,798,0,46508.0,4.09,0.32,0.227,16,0,NONE
TXN_UPI_202608008478,2026-08-10 15:53:09,15,deepika.kulkarni224@paytm,Deepika Kulkarni,divya.aggarwal663@okicici,Divya Aggarwal,220.05,P2P,DEV_IND_00491_SM-S918B,Hyderabad,17.3632,78.5351,5G,0.95,0,1449,0,11786.0,4.82,1.47,0.88,13,0,NONE
TXN_UPI_202608008479,2026-08-10 15:53:56,15,vikram.patel280@ibl,Vikram Patel,croma.retail@paytmqr,Croma Electronics,3506.58,QR_SCAN,DEV_IND_00514_RedmiNote12,Pune,18.5436,73.8099,WIFI,0.86,0,1371,1,142196.0,7.74,0.2,2.922,17,0,NONE
TXN_UPI_202608008480,2026-08-10 15:54:50,15,divya.kumar306@ibl,Divya Kumar,swiggy.orders@icici,Swiggy Delivery,823.82,QR_SCAN,"DEV_IND_00195_iPhone15,2",Delhi,28.5744,77.2188,WIFI,0.96,0,859,1,70504.0,9.75,0.5,3.295,12,0,NONE
TXN_UPI_202608008481,2026-08-10 15:57:04,15,sunita.saxena712@ibl,Sunita Saxena,blinkit.retail@sbi,Blinkit Express,1187.22,P2M,DEV_IND_00173_SM-S918B,Kochi,9.9019,76.2517,5G,0.98,0,1034,1,55056.0,2082.49,136.17,0.237,12,0,NONE
TXN_UPI_202608008482,2026-08-10 15:58:21,15,sneha.saxena842@ybl,Sneha Saxena,makemytrip.travel@paytmqr,MakeMyTrip Flight,14677.76,QR_SCAN,DEV_IND_00213_Pixel8,Bengaluru,13.0182,77.5988,4G,0.86,0,1402,1,47179.0,1.64,0.12,2.936,11,0,NONE
TXN_UPI_202608008483,2026-08-10 15:58:40,15,varun.rao858@ybl,Varun Rao,vikram.bose584@apl,Vikram Bose,3419.21,P2P,"DEV_IND_00412_iPhone15,2",Hyderabad,17.36,78.4597,5G,0.93,0,1589,1,99842.0,4.37,0.16,0.684,11,0,NONE
TXN_UPI_202608008484,2026-08-10 15:59:20,15,manish.patel934@barodampay,Manish Patel,sneha.saxena705@okicici,Sneha Saxena,3831.09,P2P,"DEV_IND_00314_iPhone15,2",Jaipur,26.942,75.8008,4G,0.9,0,444,0,57111.0,3.79,0.24,1.532,9,0,NONE
TXN_UPI_202608008485,2026-08-10 16:01:34,16,sneha.mehta827@paytm,Sneha Mehta,airtel.bills@razorpay,Airtel Postpaid,244.33,QR_SCAN,"DEV_IND_00363_iPhone15,2",Hyderabad,17.3517,78.4863,5G,0.9,0,1490,1,18174.0,5.26,1.04,0.977,12,0,NONE
TXN_UPI_202608008486,2026-08-10 16:02:26,16,shreya.reddy584@ibl,Shreya Reddy,apollo.meds@icici,Apollo Pharmacy,1783.6,QR_SCAN,"DEV_IND_00049_iPhone15,2",Mumbai,19.0602,72.889,4G,0.93,0,259,1,106205.0,5.67,0.19,7.134,11,0,NONE
